,word,count,log_count,probability,first,second,third,fourth,fifth,log_likelihood
27213,sodic,24953,10.12474933443232,2.2740797241032572e-05,s,o,d,i,c,39.03638339176301
27214,miket,24953,10.12474933443232,2.2740797241032572e-05,m,i,k,e,t,39.02601248292047
27215,likte,24951,10.124669180536797,2.2740617210552215e-05,l,i,k,t,e,38.7310168807993
27216,afros,24950,10.124629101179664,2.2740527189900444e-05,a,f,r,o,s,38.45783865296496
27217,balky,24948,10.124548937646013,2.2740347137772272e-05,b,a,l,k,y,39.37892172444758
27218,terma,24945,10.124428680295138,2.2740077032514088e-05,t,e,r,m,a,39.81988235607649
27219,tuten,24936,10.124067821447174,2.2739266521791985e-05,t,u,t,e,n,39.93924932663952
27220,maish,24936,10.124067821447174,2.2739266521791985e-05,m,a,i,s,h,39.095563365976396
27221,drole,24936,10.124067821447174,2.2739266521791985e-05,d,r,o,l,e,39.359116133735114
27222,zyvox,24931,10.123867288027606,2.2738816111645143e-05,z,y,v,o,x,33.60119976855396
27223,phoen,24928,10.123746948670474,2.273854582219597e-05,p,h,o,e,n,39.44548638691906
27224,dekha,24928,10.123746948670474,2.273854582219597e-05,d,e,k,h,a,37.84606735440734
27225,triva,24927,10.123706832333092,2.2738455718484326e-05,t,r,i,v,a,37.85200228869324
27226,ncvhs,24927,10.123706832333092,2.2738455718484326e-05,n,c,v,h,s,36.17110614287908
27227,shoba,24926,10.123666714386323,2.2738365611157907e-05,s,h,o,b,a,38.296892895916386
27228,libes,24926,10.123666714386323,2.2738365611157907e-05,l,i,b,e,s,39.99825785437383
27229,dward,24923,10.123546350888414,2.273809526748709e-05,d,w,a,r,d,36.66443206544221
27230,banet,24923,10.123546350888414,2.273809526748709e-05,b,a,n,e,t,40.95982096802959
27231,rolez,24921,10.123466100507182,2.2737915020294017e-05,r,o,l,e,z,38.786442674534285
27232,adham,24921,10.123466100507182,2.2737915020294017e-05,a,d,h,a,m,35.96419900923547
27233,finex,24919,10.123385843685309,2.2737734758634875e-05,f,i,n,e,x,38.59118481676473
27234,nysba,24917,10.12330558042176,2.273755448250734e-05,n,y,s,b,a,36.823823161935294
27235,helmy,24917,10.12330558042176,2.273755448250734e-05,h,e,l,m,y,38.577339150057526
27236,dants,24917,10.12330558042176,2.273755448250734e-05,d,a,n,t,s,40.97424801742645
27237,chuis,24917,10.12330558042176,2.273755448250734e-05,c,h,u,i,s,39.09094101047942
27238,marey,24915,10.123225310715505,2.2737374191909096e-05,m,a,r,e,y,41.21813281516684
27239,cgcct,24915,10.123225310715505,2.2737374191909096e-05,c,g,c,c,t,36.180538996361335
27240,sneem,24913,10.123145034565505,2.2737193886837818e-05,s,n,e,e,m,38.449801526783865
27241,brigs,24912,10.12310489407378,2.2737103728874068e-05,b,r,i,g,s,39.176418225763584
27242,waser,24908,10.122944315992342,2.2736743060824843e-05,w,a,s,e,r,39.77073818952115
27243,ngrep,24908,10.122944315992342,2.2736743060824843e-05,n,g,r,e,p,36.6803970466816
27244,itary,24907,10.122904167442703,2.2736652884762533e-05,i,t,a,r,y,37.42741530320727
27245,mnths,24904,10.122783712121445,2.273638233485094e-05,m,n,t,h,s,37.8341496449216
27246,devot,24904,10.122783712121445,2.273638233485094e-05,d,e,v,o,t,38.223826975489686
27247,theca,24903,10.122743557123146,2.273629214430455e-05,t,h,e,c,a,38.5775040339861
27248,yuppy,24901,10.122663242288953,2.2736111752346242e-05,y,u,p,p,y,35.512004235992336
27249,mamak,24901,10.122663242288953,2.2736111752346242e-05,m,a,m,a,k,39.278654316118526
27250,solla,24899,10.122582921003769,2.2735931345898618e-05,s,o,l,l,a,40.726089617439115
27251,mystr,24899,10.122582921003769,2.2735931345898618e-05,m,y,s,t,r,37.72597022407729
27252,dasia,24895,10.122422259076282,2.2735570489526115e-05,d,a,s,i,a,40.675437588400925
27253,ifreq,24893,10.122341918431909,2.2735390039596583e-05,i,f,r,e,q,33.95822584911171
27254,tamai,24891,10.122261571332395,2.273520957516842e-05,t,a,m,a,i,39.977295139846476
27255,aczel,24890,10.122221395361638,2.2735119337516626e-05,a,c,z,e,l,37.047256164986294
27256,aggcc,24888,10.122141038577473,2.2734938851336148e-05,a,g,g,c,c,35.409294720106544
27257,canel,24887,10.122100857763806,2.2734848602806886e-05,c,a,n,e,l,40.96142940910781
27258,asmfc,24885,10.122020491292654,2.2734668094868856e-05,a,s,m,f,c,35.454110069371815
27259,ramfs,24884,10.12198030563491,2.2734577835459504e-05,r,a,m,f,s,38.69467816872028
27260,viagr,24882,10.121899929474436,2.2734397305758672e-05,v,i,a,g,r,37.96495978223143
27261,zaner,24880,10.121819546853116,2.2734216761546388e-05,z,a,n,e,r,39.23347283459828
27262,usaac,24880,10.121819546853116,2.2734216761546388e-05,u,s,a,a,c,36.54767743486984
27263,haved,24880,10.121819546853116,2.2734216761546388e-05,h,a,v,e,d,38.84970013167155
27264,cules,24880,10.121819546853116,2.2734216761546388e-05,c,u,l,e,s,40.88124458075978
27265,roset,24878,10.12173915776991,2.2734036202820323e-05,r,o,s,e,t,40.00138924246974
27266,baska,24878,10.12173915776991,2.2734036202820323e-05,b,a,s,k,a,39.79992039168809
27267,thede,24877,10.121698960804775,2.2733945918013887e-05,t,h,e,d,e,38.520299659023806
27268,mpeye,24877,10.121698960804775,2.2733945918013887e-05,m,p,e,y,e,36.85416377513789
27269,vesco,24870,10.12141753679745,2.273331382273153e-05,v,e,s,c,o,38.27653371645078
27270,gflop,24869,10.12137732690179,2.2733223508882362e-05,g,f,l,o,p,35.664257795526275
27271,katka,24862,10.12109581235166,2.273259121023541e-05,k,a,t,k,a,39.501112843242446
27272,kaija,24862,10.12109581235166,2.273259121023541e-05,k,a,i,j,a,38.09095231413252
27273,kfind,24860,10.121015365064702,2.2732410520780203e-05,k,f,i,n,d,36.39527790222524
27274,peets,24859,10.120975138994181,2.273232017060132e-05,p,e,e,t,s,40.460201776345144
27275,metam,24859,10.120975138994181,2.273232017060132e-05,m,e,t,a,m,39.04395957398438
27276,merin,24859,10.120975138994181,2.273232017060132e-05,m,e,r,i,n,40.636435444598696
27277,lecky,24854,10.12077398436594,2.273186836518236e-05,l,e,c,k,y,38.062273504081936
27278,ziman,24853,10.120733748584254,2.273177799319161e-05,z,i,m,a,n,38.05360135513801
27279,cobbe,24853,10.120733748584254,2.273177799319161e-05,c,o,b,b,e,38.49319158430885
27280,moltz,24852,10.120693511183584,2.273168761756453e-05,m,o,l,t,z,38.34081347713275
27281,xuser,24851,10.120653272163802,2.2731597238300827e-05,x,u,s,e,r,37.46500790320749
27282,kcalc,24851,10.120653272163802,2.2731597238300827e-05,k,c,a,l,c,36.83815185153608
27283,subid,24850,10.120613031524774,2.27315068554002e-05,s,u,b,i,d,38.57174787835501
27284,srccd,24850,10.120613031524774,2.27315068554002e-05,s,r,c,c,d,37.95860909884699
27285,artzi,24848,10.120532545388468,2.2731326078687018e-05,a,r,t,z,i,37.027337007586155
27286,helmi,24847,10.120492299890929,2.273123568487388e-05,h,e,l,m,i,38.51915099237436
27287,mayim,24845,10.12041180403642,2.2731054886333034e-05,m,a,y,i,m,38.10003739022285
27288,hugel,24845,10.12041180403642,2.2731054886333034e-05,h,u,g,e,l,38.75158117817076
27289,arrau,24844,10.120371553679194,2.2730964481604744e-05,a,r,r,a,u,38.56273507944839
27290,jeeff,24843,10.12033130170181,2.2730874073237486e-05,j,e,e,f,f,35.20946781419962
27291,wykes,24840,10.120210536047415,2.273060282629896e-05,w,y,k,e,s,37.53458118036558
27292,toxml,24840,10.120210536047415,2.273060282629896e-05,t,o,x,m,l,36.76119278913568
27293,kamia,24840,10.120210536047415,2.273060282629896e-05,k,a,m,i,a,40.34968363383467
27294,raedt,24839,10.120170277588102,2.2730512403372897e-05,r,a,e,d,t,39.21083402009417
27295,coene,24838,10.120130017507979,2.2730421976806397e-05,c,o,e,n,e,40.507139907882326
27296,scarr,24835,10.12000922754145,2.273015067526136e-05,s,c,a,r,r,38.42353626954353
27297,looka,24834,10.119968960976788,2.273006023413019e-05,l,o,o,k,a,39.45865723828558
27298,galon,24830,10.119807878502213,2.272969843318358e-05,g,a,l,o,n,40.2632438235173
27299,conry,24830,10.119807878502213,2.272969843318358e-05,c,o,n,r,y,39.8834793347842
27300,reord,24828,10.119727327533543,2.2729517510853004e-05,r,e,o,r,d,38.85869163400156
27301,maili,24828,10.119727327533543,2.2729517510853004e-05,m,a,i,l,i,40.01320420550482
27302,arush,24828,10.119727327533543,2.2729517510853004e-05,a,r,u,s,h,37.45833140758661
27303,sween,24827,10.119687049615907,2.2729427044222374e-05,s,w,e,e,n,38.599761707998894
27304,eftsu,24826,10.119646770075892,2.2729336573947785e-05,e,f,t,s,u,34.61457320468931
27305,chini,24826,10.119646770075892,2.2729336573947785e-05,c,h,i,n,i,38.49833297204541
27306,sahoo,24821,10.119445348035613,2.272888416790527e-05,s,a,h,o,o,39.45225563329163
27307,prisk,24819,10.119364767858293,2.2728703179970303e-05,p,r,i,s,k,37.74865678828729
27308,vokes,24814,10.119163289002817,2.272825064631743e-05,v,o,k,e,s,39.30546015709021
27309,maver,24811,10.119042382201663,2.272797908235478e-05,m,a,v,e,r,39.66092558873595
27310,heviz,24806,10.118840838375275,2.2727526402773324e-05,h,e,v,i,z,36.837587251844866
27311,abfab,24806,10.118840838375275,2.2727526402773324e-05,a,b,f,a,b,34.41039909994544
27312,mythe,24805,10.11880052473515,2.2727435855907827e-05,m,y,t,h,e,37.35783870804647
27313,jolum,24805,10.11880052473515,2.2727435855907827e-05,j,o,l,u,m,37.215897835393726
27314,hoepa,24804,10.118760209469768,2.272734530539191e-05,h,o,e,p,a,39.04282123317532
27315,najma,24802,10.118679574062718,2.2727164193407644e-05,n,a,j,m,a,37.344565514426435
27316,mathy,24802,10.118679574062718,2.2727164193407644e-05,m,a,t,h,y,38.81504572626412
27317,intvs,24799,10.118558608759452,2.2726892498045723e-05,i,n,t,v,s,36.38850680266315
27318,minie,24798,10.118518283739787,2.2726801925621098e-05,m,i,n,i,e,40.736359664210596
27319,yazdi,24797,10.118477957093951,2.2726711349543996e-05,y,a,z,d,i,36.04001384862023
27320,sluit,24797,10.118477957093951,2.2726711349543996e-05,s,l,u,i,t,38.71666358101706
27321,crosa,24794,10.118356967398093,2.2726439599394842e-05,c,r,o,s,a,39.345723331032474
27322,cames,24794,10.118356967398093,2.2726439599394842e-05,c,a,m,e,s,41.36583166948835
27323,mamod,24791,10.118235963061956,2.272616781636274e-05,m,a,m,o,d,39.326049993489576
27324,wiske,24789,10.118155285369294,2.2725986609402442e-05,w,i,s,k,e,38.395397492691025
27325,baner,24788,10.118114944081999,2.2725896000439737e-05,b,a,n,e,r,41.007914025164865
27326,macan,24780,10.117792155183134,2.272517099711785e-05,m,a,c,a,n,40.31636547751868
27327,kizza,24780,10.117792155183134,2.272517099711785e-05,k,i,z,z,a,36.20898064991083
27328,prill,24775,10.11759035919819,2.2724717751173076e-05,p,r,i,l,l,38.72348870982869
27329,vixel,24772,10.117469262057952,2.272444575969737e-05,v,i,x,e,l,37.122800593644364
27330,dougl,24772,10.117469262057952,2.272444575969737e-05,d,o,u,g,l,38.13428407107452
27331,medel,24769,10.117348150251422,2.272417373528029e-05,m,e,d,e,l,39.7926754720121
27332,proff,24767,10.117267400897372,2.2723992367364192e-05,p,r,o,f,f,35.51279453970487
27333,fianc,24767,10.117267400897372,2.2723992367364192e-05,f,i,a,n,c,38.346582612013655
27334,adulr,24767,10.117267400897372,2.2723992367364192e-05,a,d,u,l,r,36.900177105167224
27335,ownby,24764,10.117146264639123,2.2723720288027078e-05,o,w,n,b,y,35.38246524841536
27336,shatt,24763,10.117105882625266,2.2723629587590062e-05,s,h,a,t,t,38.986031707570156
27337,chalo,24763,10.117105882625266,2.2723629587590062e-05,c,h,a,l,o,38.72900076091006
27338,calva,24758,10.116903948091755,2.272317603045686e-05,c,a,l,v,a,39.017394185994604
27339,cavey,24756,10.116823162859252,2.2722994581955592e-05,c,a,v,e,y,39.69654579285409
27340,kinsk,24755,10.116782767795524,2.272290385220778e-05,k,i,n,s,k,38.083311786467405
27341,klown,24753,10.116701972772454,2.272272238171631e-05,k,l,o,w,n,36.4462885733965
27342,cotty,24753,10.116701972772454,2.272272238171631e-05,c,o,t,t,y,39.660238564009376
27343,aloan,24753,10.116701972772454,2.272272238171631e-05,a,l,o,a,n,39.626947733485416
27344,naomh,24752,10.116661572812847,2.2722631640972057e-05,n,a,o,m,h,38.248409795078125
27345,kopec,24752,10.116661572812847,2.2722631640972057e-05,k,o,p,e,c,38.487648793778874
27346,iaapa,24750,10.116580767996837,2.2722450148485057e-05,i,a,a,p,a,39.290544380678625
27347,totta,24749,10.116540363140167,2.2722359396741707e-05,t,o,t,t,a,40.207781161024506
27348,reini,24749,10.116540363140167,2.2722359396741707e-05,r,e,i,n,i,39.43078030492146
27349,mizan,24749,10.116540363140167,2.2722359396741707e-05,m,i,z,a,n,38.523477385162906
27350,mospf,24747,10.11645954852884,2.2722177882253832e-05,m,o,s,p,f,36.75906030329625
27351,maxpc,24747,10.11645954852884,2.2722177882253832e-05,m,a,x,p,c,36.13464283867961
27352,koele,24743,10.116297899710545,2.272181480926509e-05,k,o,e,l,e,39.99756712628712
27353,delap,24743,10.116297899710545,2.272181480926509e-05,d,e,l,a,p,38.708264248193345
27354,chups,24743,10.116297899710545,2.272181480926509e-05,c,h,u,p,s,37.744241881975675
27355,agood,24742,10.116257483422777,2.2721724031846804e-05,a,g,o,o,d,37.01605522470682
27356,feltz,24739,10.116136224757685,2.2721451677576544e-05,f,e,l,t,z,37.687227641000405
27357,stear,24734,10.115934094302002,2.272099768039033e-05,s,t,e,a,r,38.778731052509336
27358,diges,24733,10.115893663307597,2.2720906869940053e-05,d,i,g,e,s,40.278235949514
27359,sidel,24732,10.115853230678459,2.2720816055818067e-05,s,i,d,e,l,39.954259902104035
27360,munki,24731,10.115812796414458,2.2720725238024077e-05,m,u,n,k,i,38.566605514838656
27361,motil,24731,10.115812796414458,2.2720725238024077e-05,m,o,t,i,l,39.83228801023978
27362,grewe,24730,10.115772360515463,2.2720634416557793e-05,g,r,e,w,e,37.24322864149734
27363,eolss,24726,10.115610600566873,2.2720271093963713e-05,e,o,l,s,s,39.840693110462645
27364,boyar,24725,10.115570156490913,2.2720180254131472e-05,b,o,y,a,r,38.78470071676256
27365,rinky,24722,10.115448814447769,2.271990771258908e-05,r,i,n,k,y,38.65239227413493
27366,pcond,24721,10.115408363827857,2.271981685805873e-05,p,c,o,n,d,37.46746374676448
27367,dorji,24720,10.115367911571628,2.2719725999853114e-05,d,o,r,j,i,37.39803029361257
27368,umzug,24716,10.115206086180871,2.271936253027198e-05,u,m,z,u,g,32.783852140268905
27369,tkach,24715,10.11516562574106,2.2719271653685546e-05,t,k,a,c,h,36.013056035729264
27370,grany,24715,10.11516562574106,2.2719271653685546e-05,g,r,a,n,y,39.00786334406844
27371,bague,24715,10.11516562574106,2.2719271653685546e-05,b,a,g,u,e,39.44081165444398
27372,dmiss,24714,10.115125163664135,2.2719180773422057e-05,d,m,i,s,s,38.132197299027325
27373,clowe,24714,10.115125163664135,2.2719180773422057e-05,c,l,o,w,e,37.21731489318472
27374,blinq,24713,10.115084699949966,2.2719089889481215e-05,b,l,i,n,q,35.27059383595481
27375,cebus,24710,10.114963298982655,2.271881721559159e-05,c,e,b,u,s,39.04889446913848
27376,acheh,24710,10.114963298982655,2.271881721559159e-05,a,c,h,e,h,36.924197951326086
27377,wanks,24708,10.114882356815789,2.2718635414606285e-05,w,a,n,k,s,39.555542988802024
27378,biasi,24707,10.11484188327536,2.2718544508595075e-05,b,i,a,s,i,39.299433819847295
27379,ajayi,24707,10.11484188327536,2.2718544508595075e-05,a,j,a,y,i,34.561382483400706
27380,onlay,24706,10.11480140809676,2.271845359890443e-05,o,n,l,a,y,37.96663972778621
27381,mokey,24705,10.11476093127985,2.2718362685534043e-05,m,o,k,e,y,39.41776072197095
27382,liora,24704,10.114720452824503,2.271827176848363e-05,l,i,o,r,a,39.76351941503688
27383,pnext,24702,10.11463949099796,2.2718089923341504e-05,p,n,e,x,t,34.968526381681045
27384,songo,24699,10.114518035966535,2.2717817128020625e-05,s,o,n,g,o,39.753254034129355
27385,lirik,24696,10.114396566181995,2.2717544299563354e-05,l,i,r,i,k,38.937058781330045
27386,theus,24693,10.114275081640754,2.271727143796165e-05,t,h,e,u,s,38.50025631898995
27387,najee,24693,10.114275081640754,2.271727143796165e-05,n,a,j,e,e,38.901015684069066
27388,nlada,24692,10.114234583513786,2.2717180476727587e-05,n,l,a,d,a,38.74509359930785
27389,nhsia,24692,10.114234583513786,2.2717180476727587e-05,n,h,s,i,a,38.851309658486954
27390,cuing,24687,10.114032068273822,2.271672561529269e-05,c,u,i,n,g,38.215006653273115
27391,vrloc,24686,10.113991560303875,2.2716634631950704e-05,v,r,l,o,c,37.223199859065616
27392,londa,24686,10.113991560303875,2.2716634631950704e-05,l,o,n,d,a,39.86205806242215
27393,henig,24685,10.113951050692963,2.271654364492301e-05,h,e,n,i,g,38.71262603345416
27394,botty,24685,10.113951050692963,2.271654364492301e-05,b,o,t,t,y,39.61933135795143
27395,liant,24681,10.11378899583704,2.271617965994929e-05,l,i,a,n,t,39.339693708760876
27396,misja,24680,10.113748478019325,2.271608865448862e-05,m,i,s,j,a,37.52274917830063
27397,lesly,24680,10.113748478019325,2.271608865448862e-05,l,e,s,l,y,38.98578185370069
27398,etate,24674,10.11350533663141,2.271554254427682e-05,e,t,a,t,e,38.49301175911678
27399,ience,24673,10.113464807318579,2.271545151299743e-05,i,e,n,c,e,39.45412767436021
27400,scrib,24672,10.113424276363055,2.271536047802845e-05,s,c,r,i,b,37.101795708633595
27401,fwire,24671,10.113383743764707,2.2715269439369594e-05,f,w,i,r,e,37.372627766957066
27402,roups,24670,10.113343209523402,2.2715178397020553e-05,r,o,u,p,s,38.807793484489714
27403,klegg,24664,10.113099969565987,2.2714632065415713e-05,k,l,e,g,g,36.46684343240059
27404,ketut,24664,10.113099969565987,2.2714632065415713e-05,k,e,t,u,t,38.38057298361446
27405,hipot,24661,10.11297832739655,2.271435884977158e-05,h,i,p,o,t,38.18490824538229
27406,arsis,24659,10.112897224395695,2.271417668754344e-05,a,r,s,i,s,40.13555792201723
27407,kupka,24658,10.112856670428497,2.2714085600888858e-05,k,u,p,k,a,37.885373840867935
27408,bitez,24656,10.112775557559896,2.271390341649717e-05,b,i,t,e,z,38.510504867177985
27409,likly,24654,10.112694438111465,2.2713721217326784e-05,l,i,k,l,y,37.831354435485565
27410,sione,24652,10.112613312082134,2.2713539003375303e-05,s,i,o,n,e,40.58319563698156
27411,nylex,24649,10.112491610696615,2.2713265654728278e-05,n,y,l,e,x,37.01437469494054
27412,kaces,24648,10.112451040276504,2.271317453111946e-05,k,a,c,e,s,40.854474933210696
27413,yukie,24646,10.112369894498068,2.27129922728103e-05,y,u,k,i,e,37.251067751321315
27414,weght,24645,10.112329319139478,2.2712901138109362e-05,w,e,g,h,t,36.955471742699686
27415,cerna,24640,10.112126417647456,2.271244540912906e-05,c,e,r,n,a,40.68026508055554
27416,wible,24632,10.111801689604336,2.27117160503723e-05,w,i,b,l,e,38.34551965949869
27417,sesay,24631,10.11176109118361,2.2711624863872413e-05,s,e,s,a,y,40.2775516553535
27418,rwsem,24630,10.111720491114584,2.2711533673670346e-05,r,w,s,e,m,36.538492802718366
27419,issei,24630,10.111720491114584,2.2711533673670346e-05,i,s,s,e,i,37.96333742286602
27420,raion,24629,10.111679889397125,2.27114424797658e-05,r,a,i,o,n,40.26676302304179
27421,johna,24629,10.111679889397125,2.27114424797658e-05,j,o,h,n,a,38.19857061933183
27422,kosan,24628,10.111639286031101,2.2711351282158476e-05,k,o,s,a,n,40.010047798906164
27423,ruthe,24625,10.11151746604029,2.2711077667116814e-05,r,u,t,h,e,38.27977815015481
27424,botte,24625,10.11151746604029,2.2711077667116814e-05,b,o,t,t,e,40.33026468990535
27425,mmcif,24620,10.111314399738445,2.271062156796372e-05,m,m,c,i,f,35.676454412914765
27426,allai,24620,10.111314399738445,2.271062156796372e-05,a,l,l,a,i,39.28434317873005
27427,worts,24619,10.111273781529295,2.271053033701784e-05,w,o,r,t,s,40.1667945539369
27428,ticer,24619,10.111273781529295,2.271053033701784e-05,t,i,c,e,r,39.5758105647693
27429,tobia,24617,10.111192540161147,2.2710347864008423e-05,t,o,b,i,a,39.85311099861342
27430,stlye,24617,10.111192540161147,2.2710347864008423e-05,s,t,l,y,e,37.50988737053605
27431,stann,24608,10.11082687230537,2.2709526551964925e-05,s,t,a,n,n,38.91352789811577
27432,shiau,24608,10.11082687230537,2.2709526551964925e-05,s,h,i,a,u,37.998153177689694
27433,mynci,24608,10.11082687230537,2.2709526551964925e-05,m,y,n,c,i,37.67015384968531
27434,albro,24608,10.11082687230537,2.2709526551964925e-05,a,l,b,r,o,38.056561210205906
27435,dalco,24605,10.110704953300079,2.2709252714530772e-05,d,a,l,c,o,39.713702540298655
27436,payan,24604,10.110664310328259,2.2709161427966445e-05,p,a,y,a,n,39.33347590248593
27437,umbau,24601,10.110542371500753,2.2708887546010404e-05,u,m,b,a,u,34.53118231384522
27438,rotts,24599,10.1104610706877,2.270870493948415e-05,r,o,t,t,s,40.223943482659436
27439,velir,24597,10.110379763264287,2.2708522318110628e-05,v,e,l,i,r,39.03956570268729
27440,jiten,24597,10.110379763264287,2.2708522318110628e-05,j,i,t,e,n,39.34709369397199
27441,perlu,24595,10.11029844922944,2.2708339681887422e-05,p,e,r,l,u,38.366674198898416
27442,voxan,24592,10.110176465778377,2.2708065699704185e-05,v,o,x,a,n,37.529117976745106
27443,ffxii,24592,10.110176465778377,2.2708065699704185e-05,f,f,x,i,i,34.75069303974028
27444,zinck,24591,10.11013580132114,2.2707974364882318e-05,z,i,n,c,k,36.59464064994367
27445,rsize,24591,10.11013580132114,2.2707974364882318e-05,r,s,i,z,e,36.82696013510687
27446,dinal,24590,10.110095135210239,2.2707883026346214e-05,d,i,n,a,l,39.809751174815815
27447,elijo,24587,10.109973126954195,2.2707608988449497e-05,e,l,i,j,o,36.00765077861768
27448,shapr,24586,10.109932454227286,2.2707517635053444e-05,s,h,a,p,r,37.98248710866524
27449,antho,24586,10.109932454227286,2.2707517635053444e-05,a,n,t,h,o,37.290190572168804
27450,elysa,24585,10.10989177984604,2.270742627794165e-05,e,l,y,s,a,37.0499932806235
27451,piloc,24583,10.109810426119994,2.2707243552569623e-05,p,i,l,o,c,38.59916600647367
27452,ciner,24581,10.109729065774982,2.2707060812331e-05,c,i,n,e,r,40.45052878138038
27453,sedam,24580,10.109688383120027,2.2706969436635957e-05,s,e,d,a,m,39.01324379040388
27454,qutub,24577,10.109566325223746,2.2706695287244275e-05,q,u,t,u,b,33.76958245780122
27455,nafcu,24577,10.109566325223746,2.2706695287244275e-05,n,a,f,c,u,36.355164498812144
27456,seris,24576,10.1095256359474,2.2706603896677188e-05,s,e,r,i,s,41.54842340544656
27457,fache,24575,10.109484945015367,2.270651250239133e-05,f,a,c,h,e,38.63831242841171
27458,bruto,24573,10.109403558183711,2.270632970266211e-05,b,r,u,t,o,38.62508162529359
27459,compi,24568,10.109200062120658,2.2705872638239437e-05,c,o,m,p,i,38.33610441106033
27460,ommen,24565,10.109077944602749,2.2705598354933984e-05,o,m,m,e,n,37.620297749389
27461,recio,24562,10.10895581217033,2.270532403812964e-05,r,e,c,i,o,39.33535581891644
27462,sebab,24561,10.108915098044557,2.2705232591749243e-05,s,e,b,a,b,37.77408768184336
27463,frind,24559,10.108833664819757,2.2705049687818225e-05,f,r,i,n,d,38.164961506046204
27464,eimer,24558,10.108792945720458,2.2704958230266986e-05,e,i,m,e,r,39.32587551627307
27465,leade,24556,10.108711502547386,2.270477530399155e-05,l,e,a,d,e,39.82950917180493
27466,baqra,24555,10.108670778473344,2.2704683835266745e-05,b,a,q,r,a,37.17127376259879
27467,cicad,24552,10.108548596299572,2.2704409406740322e-05,c,i,c,a,d,38.99113884953891
27468,leist,24551,10.10850786559065,2.2704317923113174e-05,l,e,i,s,t,39.02281620398294
27469,tayeb,24549,10.10842639919549,2.2704134944679527e-05,t,a,y,e,b,37.470732768229006
27470,insig,24548,10.108385663508988,2.2704043449872435e-05,i,n,s,i,g,36.56867754952439
27471,eriod,24547,10.10834492616302,2.2703951951338083e-05,e,r,i,o,d,38.2113052146365
27472,badie,24546,10.108304187157454,2.2703860449076172e-05,b,a,d,i,e,40.546352712582745
27473,tonda,24543,10.108181960181808,2.270358591992204e-05,t,o,n,d,a,40.064544252326996
27474,artsd,24543,10.108181960181808,2.270358591992204e-05,a,r,t,s,d,38.1624825065023
27475,panch,24541,10.108100467230903,2.270340288184259e-05,p,a,n,c,h,39.01189972611846
27476,itsmf,24541,10.108100467230903,2.270340288184259e-05,i,t,s,m,f,34.51945021524254
27477,anark,24540,10.108059718264903,2.2703311357208942e-05,a,n,a,r,k,37.640717271707786
27478,tider,24532,10.107733666745874,2.2702579025845524e-05,t,i,d,e,r,39.57176470624975
27479,punit,24531,10.107692902830086,2.2702487467633754e-05,p,u,n,i,t,39.48556282023117
27480,tcrpr,24530,10.107652137252535,2.2702395905689563e-05,t,c,r,p,r,37.12408695436569
27481,orwig,24530,10.107652137252535,2.2702395905689563e-05,o,r,w,i,g,35.812273427998804
27482,acera,24530,10.107652137252535,2.2702395905689563e-05,a,c,e,r,a,38.67386310114179
27483,zrank,24529,10.107611370013084,2.2702304340012644e-05,z,r,a,n,k,36.54551332545491
27484,tcbpr,24528,10.107570601111595,2.2702212770602688e-05,t,c,b,p,r,35.96250266608434
27485,scbwi,24527,10.107529830547938,2.2702121197459404e-05,s,c,b,w,i,35.21534844955388
27486,senit,24526,10.10748905832197,2.270202962058247e-05,s,e,n,i,t,40.45715891741336
27487,anmie,24525,10.107448284433564,2.2701938039971597e-05,a,n,m,i,e,39.030827303453904
27488,saffy,24524,10.107407508882579,2.2701846455626472e-05,s,a,f,f,y,37.27626012327827
27489,yesod,24516,10.107081244605622,2.2701113646395922e-05,y,e,s,o,d,37.32711619169642
27490,hampe,24516,10.107081244605622,2.2701113646395922e-05,h,a,m,p,e,38.97518486534052
27491,pemfc,24513,10.106958868052818,2.270083878128248e-05,p,e,m,f,c,36.703013926402306
27492,iweto,24507,10.106714070009978,2.270028895012387e-05,i,w,e,t,o,36.65964918993237
27493,gesch,24507,10.106714070009978,2.270028895012387e-05,g,e,s,c,h,38.06880893488125
27494,desmo,24503,10.106550838016146,2.269992232122745e-05,d,e,s,m,o,38.69795275250119
27495,newif,24502,10.106510025854115,2.2699830654651712e-05,n,e,w,i,f,36.14654909114299
27496,maino,24496,10.106265117897465,2.2699280576620054e-05,m,a,i,n,o,40.40698517628915
27497,bartl,24493,10.106142641423002,2.2699005487076546e-05,b,a,r,t,l,40.29842945717037
27498,cader,24492,10.106101812597846,2.269891378307442e-05,c,a,d,e,r,40.30142903581047
27499,gopel,24490,10.106020149946213,2.2698730363836906e-05,g,o,p,e,l,39.37211840172607
27500,richi,24489,10.105979316119466,2.269863864860091e-05,r,i,c,h,i,37.48322512712269
27501,gushy,24488,10.105938480625248,2.269854692961967e-05,g,u,s,h,y,37.617035249676555
27502,vexim,24487,10.105897643463425,2.2698455206892893e-05,v,e,x,i,m,36.046178473988896
27503,rport,24483,10.105734278137353,2.2698088278524226e-05,r,p,o,r,t,37.28629325302262
27504,whisp,24481,10.10565258546514,2.269790479185868e-05,w,h,i,s,p,36.058209824007484
27505,biull,24481,10.10565258546514,2.269790479185868e-05,b,i,u,l,l,38.63504289843188
27506,jafri,24480,10.105611736626262,2.269781304290453e-05,j,a,f,r,i,37.268569728994194
